,CreditScore,Geography,NumOfProducts,IsActiveMember,vader_lexicon_score,age_category
3927,580,2,2,1,0,4
3928,548,0,1,1,0,1
3929,646,1,2,0,0,2
3930,622,1,1,1,0,4
3931,706,0,1,1,0,2
3932,680,0,1,1,0,1
3933,698,0,2,0,0,2
3934,581,2,2,0,0,3
3935,728,1,2,0,0,3
3936,707,2,1,0,0,1
3937,761,0,2,1,0,1
3938,483,1,1,0,0,3
3939,736,1,2,0,0,1
3940,716,1,1,0,0,4
3941,654,0,1,0,0,1
3942,649,2,2,1,0,1
3943,649,0,2,1,0,3
3944,612,0,1,1,0,1
3945,657,2,2,1,0,2
3946,511,0,1,1,0,1
3947,682,0,1,1,0,4
3948,748,2,2,1,0,4
3949,554,1,1,0,0,3
3950,794,2,2,1,0,1
3951,807,0,1,0,0,3
3952,594,0,1,0,0,2
3953,652,2,1,0,0,2
3954,729,0,1,1,0,2
3955,625,0,2,0,0,2
3956,597,1,1,1,0,4
3957,657,1,1,0,0,2
3958,633,0,2,1,0,3
3959,663,1,3,1,0,3
3960,535,0,1,1,0,3
3961,702,0,1,0,0,1
3962,712,0,1,0,0,2
3963,607,0,2,1,0,1
3964,476,0,1,1,0,2
3965,748,2,1,0,0,1
3966,815,0,2,1,0,2
3967,602,0,2,1,0,1
3968,649,1,1,1,0,2
3969,551,2,1,1,0,1
3970,509,0,2,0,0,1
3971,685,2,1,0,0,2
3972,536,0,1,0,0,1
3973,711,2,1,0,0,2
3974,761,2,2,0,0,1
3975,535,0,1,0,0,3
3976,566,1,2,0,0,1
3977,620,2,2,0,0,1
3978,837,1,2,0,0,2
3979,685,0,1,0,0,2
3980,673,0,1,1,0,4
3981,638,0,2,1,0,1
3982,614,0,1,0,0,3
3983,626,0,1,1,0,3
3984,834,2,2,1,0,2
3985,691,0,2,1,0,1
3986,706,2,2,1,0,2
3987,633,0,1,1,0,2
3988,644,1,1,1,0,1
3989,666,0,1,1,0,1
3990,708,0,2,1,0,1
3991,496,1,2,0,0,4
3992,730,1,2,0,0,2
3993,696,2,1,1,0,2
3994,809,2,2,1,0,4
3995,701,2,1,0,0,2
3996,604,0,2,0,0,1
3997,665,0,1,0,0,2
3998,639,0,1,1,0,4
3999,696,0,1,1,0,1
4000,520,0,2,0,0,2
4001,545,1,1,0,0,4
4002,634,1,2,1,0,1
4003,750,0,2,1,0,1
4004,530,2,2,1,0,3
4005,589,0,2,1,0,4
4006,654,0,1,0,0,2
4007,648,0,1,0,0,3
4008,835,2,1,0,0,3
4009,446,0,1,0,0,2
4010,514,2,2,1,0,4
4011,694,1,1,1,0,2
4012,554,2,2,1,0,3
4013,720,1,4,0,0,4
4014,641,1,4,1,0,4
4015,813,0,1,1,0,1
4016,480,0,1,1,0,2
4017,811,0,1,0,0,3
4018,715,1,2,0,0,1
4019,620,2,2,1,0,1
4020,721,0,1,0,0,3
4021,772,1,1,0,0,3
4022,680,1,2,1,0,3
4023,535,0,1,0,0,2
4024,655,0,1,0,0,1
4025,660,0,1,1,0,4
4026,762,1,3,1,0,4
4027,662,1,2,1,0,2
4028,463,1,2,0,0,3
4029,501,1,2,0,0,1
4030,603,2,1,1,0,3
4031,688,2,2,1,0,2
4032,430,0,2,1,0,2
4033,632,1,1,0,0,3
4034,601,2,1,1,0,3
4035,769,0,2,0,0,2
4036,551,0,1,0,0,3
4037,841,0,1,0,0,4
4038,469,2,1,0,0,1
4039,479,2,1,1,0,1
4040,701,0,1,0,0,2
4041,593,0,2,0,0,2
4042,738,2,1,1,0,2
4043,635,2,2,0,0,1
4044,658,0,1,1,0,1
4045,687,2,1,0,0,2
4046,650,0,2,0,0,2
4047,720,2,1,1,0,1
4048,602,0,2,1,0,4
4049,618,2,2,1,0,2
4050,803,1,2,1,0,3
4051,793,0,1,1,0,4
4052,616,1,2,1,0,3
4053,550,2,2,0,0,4
4054,602,0,3,0,0,4
4055,452,0,1,1,0,4
4056,655,2,2,1,0,1
4057,510,0,1,0,0,1
4058,557,0,1,0,0,2
4059,676,0,1,1,0,2
4060,640,0,2,0,0,1
4061,529,2,1,0,0,1
4062,559,0,1,1,0,3
4063,689,0,2,1,0,4
4064,626,1,3,1,0,2
4065,697,2,2,0,0,1
4066,823,0,2,1,0,3
4067,565,1,2,1,0,1
4068,631,2,2,0,0,1
4069,646,0,1,0,0,2
4070,676,2,2,1,0,3
4071,850,2,1,0,0,4
4072,810,0,1,1,0,2
4073,581,2,1,0,0,1
4074,718,0,1,0,0,2
4075,713,0,1,1,0,3
4076,672,0,1,0,0,3
4077,781,2,2,1,0,2
4078,656,2,2,1,0,3
4079,583,0,1,0,0,1
4080,808,1,1,0,0,2
4081,721,2,2,1,0,2
4082,778,1,1,0,0,1
4083,850,2,2,1,0,3
4084,693,0,2,1,0,2
4085,520,0,1,1,0,2
4086,759,1,1,1,0,1
4087,637,0,2,1,0,4
4088,755,1,2,0,0,2
4089,662,0,2,1,0,3
4090,503,0,2,1,0,2
4091,599,1,2,1,0,2
4092,583,2,2,0,0,2
4093,764,2,1,0,0,3
4094,513,0,2,1,0,1
4095,730,2,1,1,0,4
4096,820,2,1,1,0,2
4097,597,2,2,0,0,1
4098,637,0,1,0,0,1
4099,696,0,1,1,0,2
4100,635,1,1,1,0,2
4101,673,2,2,1,0,4
4102,662,2,2,1,0,2
4103,683,2,1,1,0,3
4104,850,0,1,0,0,4
4105,815,2,2,1,0,1
4106,671,2,1,0,0,2
4107,601,0,1,1,0,2
4108,709,1,1,0,0,2
4109,702,1,1,1,0,1
4110,558,0,2,0,0,2
4111,691,2,2,1,0,2
4112,700,0,1,1,0,1
4113,667,0,2,1,0,2
4114,624,1,1,0,0,4
4115,580,0,2,0,0,1
4116,571,2,2,1,0,1
4117,561,0,2,0,0,2
4118,529,0,2,1,0,1
4119,670,0,2,0,0,2
4120,666,1,2,1,0,1
4121,628,2,2,1,0,3
4122,577,0,2,1,0,4
4123,652,2,1,1,0,2
4124,678,0,1,0,0,1
4125,692,2,2,0,0,3
4126,675,2,2,0,0,1
4127,712,2,1,1,0,4
4128,639,1,1,1,0,2
4129,618,0,1,0,0,3
4130,554,0,1,0,0,2
4131,533,0,1,1,0,3
4132,540,2,1,1,0,1
4133,704,2,2,0,0,2
4134,678,0,1,1,0,3
4135,712,0,2,0,0,1
4136,651,0,3,0,0,3
4137,789,1,1,0,0,4
4138,775,1,1,1,0,1
4139,564,1,1,1,0,2
4140,841,1,2,1,0,2
4141,850,2,1,1,0,2
4142,637,0,1,0,0,4
4143,500,0,1,1,0,3
4144,655,0,1,1,0,3
4145,666,0,1,1,0,2
4146,658,0,2,1,0,1
4147,749,1,2,1,0,4
4148,654,0,2,1,0,1
4149,623,0,1,0,0,2
4150,761,0,2,0,0,2
4151,627,0,1,0,0,3
4152,757,1,2,1,0,1
4153,695,1,1,0,0,4
4154,726,0,2,0,0,2
4155,587,2,1,0,0,3
4156,605,1,2,0,0,3
4157,850,2,2,1,0,4
4158,850,0,1,1,0,2
4159,751,0,1,0,0,1
4160,627,1,1,1,0,2
4161,736,0,1,1,0,3
4162,652,0,2,1,0,4
4163,627,0,2,1,0,2
4164,636,0,1,0,0,2
4165,775,0,2,1,0,4
4166,850,2,4,0,0,3
4167,850,2,1,0,0,2
4168,516,0,1,0,0,2
4169,513,2,2,1,0,3
4170,673,1,2,1,0,4
4171,564,0,1,0,0,1
4172,636,0,2,1,0,2
4173,712,0,1,1,0,1
4174,568,0,3,1,0,4
4175,741,2,2,1,0,3
4176,754,1,1,1,0,2
4177,709,0,2,1,0,1
4178,510,0,2,1,0,1
4179,716,2,2,1,0,2
4180,607,1,2,0,0,2
4181,656,2,1,0,0,1
4182,550,1,1,1,0,4
4183,486,0,2,1,0,1
4184,598,1,2,0,0,4
4185,675,2,2,0,0,2
4186,755,0,2,1,0,1
4187,656,2,1,0,0,1
4188,644,1,2,0,0,3
4189,598,0,1,1,0,1
4190,850,2,1,1,0,1
4191,679,0,1,0,0,2
4192,632,0,2,1,0,4
4193,550,2,2,1,0,3
4194,572,1,1,1,0,4
4195,626,1,1,1,0,3
4196,625,2,1,0,0,4
4197,515,0,1,0,0,4
4198,612,2,1,1,0,2
4199,628,2,1,0,0,2
4200,529,2,2,0,0,3
4201,668,1,1,1,0,3
4202,526,0,2,0,0,1
4203,791,0,1,1,0,4
4204,573,0,1,1,0,1
4205,565,0,1,1,0,2
4206,604,0,3,0,0,3
4207,656,0,1,0,0,2
4208,447,0,1,1,0,3
4209,682,0,1,0,0,4
4210,437,2,1,0,0,1
4211,792,2,1,1,0,3
4212,627,2,1,1,0,1
4213,767,0,2,0,0,2
4214,686,0,2,0,0,1
4215,789,0,1,1,0,4
4216,794,0,1,1,0,4
4217,587,1,1,1,0,2
4218,589,1,1,1,0,1
4219,543,1,1,1,0,1
4220,589,2,1,0,0,3
4221,701,1,2,1,0,1
4222,850,0,1,0,0,2
4223,726,1,2,0,0,4
4224,767,2,1,0,0,3
4225,648,2,2,1,0,2
4226,651,2,2,0,0,2
4227,633,0,1,0,0,2
4228,740,0,2,1,0,2
4229,592,0,2,1,0,2
4230,670,0,3,0,0,3
4231,628,0,2,1,0,2
4232,745,0,2,0,0,3
4233,705,0,2,0,0,1
4234,559,0,2,1,0,3
4235,595,0,1,0,0,1
4236,492,0,2,0,0,2
4237,498,0,1,0,0,1
4238,655,0,2,1,0,2
4239,636,0,1,0,0,2
4240,634,0,1,1,0,3
4241,793,2,2,1,0,4
4242,526,1,1,1,0,3
4243,768,0,1,1,0,1
4244,540,1,1,1,0,4
4245,732,0,2,0,0,2
4246,617,0,1,1,0,1
4247,637,2,1,1,0,4
4248,573,0,2,1,0,1
4249,531,0,2,1,0,3
4250,489,0,1,0,0,2
4251,601,0,2,1,0,2
4252,452,1,1,0,0,2
4253,728,2,1,1,0,1
4254,590,1,2,0,0,1
4255,490,0,2,0,0,1
4256,596,2,1,1,0,4
4257,635,0,1,1,0,1
4258,782,1,2,0,0,2
4259,790,2,3,0,0,2
4260,587,0,4,1,0,2
4261,794,2,1,1,0,3
4262,515,0,2,1,0,3
4263,746,2,1,1,0,1
4264,667,1,1,0,0,4
4265,709,0,1,1,0,1
4266,536,0,1,0,0,2
4267,711,0,1,1,0,3
4268,753,0,3,0,0,3
4269,748,0,1,1,0,3
4270,623,0,2,1,0,4
4271,465,0,2,1,0,2
4272,640,2,1,1,0,2
4273,562,0,1,1,0,4
4274,502,1,1,1,0,3
4275,536,0,2,0,0,1
4276,670,1,2,1,0,1
4277,775,1,1,1,0,4
4278,759,1,1,0,0,1
4279,604,0,1,0,0,2
4280,766,1,1,1,0,4
4281,554,2,1,1,0,3
4282,487,0,1,1,0,4
4283,725,0,1,0,0,2
4284,732,1,2,0,0,3
4285,623,0,1,0,0,2
4286,781,0,1,1,0,3
4287,714,1,1,1,0,4
4288,577,1,1,1,0,1
4289,731,2,1,1,0,2
4290,650,2,1,1,0,1
4291,779,0,1,0,0,1
4292,706,2,2,0,0,3
4293,733,2,1,1,0,3
4294,579,1,2,1,0,3
4295,476,1,1,1,0,2
4296,775,0,1,0,0,2
4297,538,2,2,0,0,4
4298,602,0,2,0,0,2
4299,615,0,2,0,0,1
4300,700,1,2,0,0,1
4301,615,0,2,0,0,1
4302,544,1,1,0,0,3
4303,573,2,1,1,0,4
4304,555,2,2,1,0,3
4305,692,0,2,0,0,1
4306,476,0,2,0,0,2
4307,770,2,1,1,0,3
4308,641,0,1,0,0,2
4309,705,0,1,0,0,2
4310,784,0,1,1,0,2
4311,727,2,1,0,0,4
4312,576,0,1,0,0,3
4313,646,2,1,0,0,4
4314,638,0,1,1,0,2
4315,632,1,1,1,0,1
4316,850,2,1,0,0,3
4317,492,0,2,0,0,1
4318,673,1,2,1,0,4
4319,609,2,2,0,0,2
4320,701,1,2,0,0,2
4321,651,0,1,1,0,2
4322,508,0,1,0,0,1
4323,616,2,1,0,0,3
4324,489,0,1,0,0,2
4325,567,2,1,0,0,3
4326,714,2,3,1,0,1
4327,678,1,2,1,0,1
4328,581,0,1,1,0,4
4329,748,2,2,1,0,4
4330,781,0,2,1,0,1
4331,691,2,1,1,0,1
4332,507,1,1,1,0,1
4333,724,1,2,0,0,2
4334,705,2,2,1,0,4
4335,708,2,3,1,0,4
4336,580,1,2,0,0,2
4337,850,0,2,0,0,2
4338,714,2,1,1,0,1
4339,559,0,2,1,0,3
4340,577,2,1,1,0,3
4341,647,1,2,0,0,2
4342,554,2,1,1,0,1
4343,549,1,1,0,0,4
4344,528,0,2,0,0,1
4345,720,1,1,1,0,3
4346,743,2,1,0,0,3
4347,615,1,2,0,0,1
4348,635,1,2,1,0,3
4349,686,2,3,0,0,3
4350,840,2,2,0,0,2
4351,695,0,1,1,0,3
4352,564,0,2,0,0,1
4353,805,0,2,0,0,1
4354,558,2,1,0,0,3
4355,657,0,1,0,0,2
4356,641,0,2,0,0,3
4357,755,0,2,0,0,2
4358,483,0,2,1,0,3
4359,545,1,1,0,0,3
4360,678,0,2,1,0,4
4361,781,1,1,0,0,3
4362,571,2,1,1,0,1
4363,634,2,1,0,0,2
4364,523,1,2,0,0,1
4365,501,0,2,0,0,2
4366,662,0,2,0,0,4
4367,573,2,1,1,0,3
4368,648,1,1,0,0,2
4369,662,0,2,1,0,1
4370,725,0,2,0,0,2
4371,563,0,1,1,0,2
4372,628,0,1,0,0,1
4373,546,2,1,0,0,3
4374,688,1,2,1,0,3
4375,850,1,1,0,0,3
4376,614,0,2,0,0,2
4377,719,0,1,0,0,2
4378,757,0,2,1,0,4
4379,669,0,2,1,0,1
4380,438,1,1,0,0,4
4381,492,0,2,1,0,2
4382,622,0,2,0,0,2
4383,645,0,1,1,0,3
4384,728,0,2,1,0,2
4385,651,0,1,0,0,2
4386,783,1,1,0,0,3
4387,732,2,2,1,0,4
4388,553,2,2,0,0,2
4389,660,0,1,0,0,1
4390,670,0,1,1,0,2
4391,718,0,2,0,0,2
4392,787,0,1,1,0,4
4393,775,1,2,0,0,2
4394,479,1,2,1,0,1
4395,660,0,1,0,0,1
4396,721,1,1,0,0,4
4397,659,1,2,1,0,2
4398,743,0,1,0,0,2
4399,670,0,1,0,0,3
4400,766,1,1,1,0,2
4401,845,2,1,0,0,2
4402,710,1,1,0,0,3
4403,602,1,4,0,0,3
4404,604,2,1,1,0,3
4405,564,2,2,1,0,2
4406,637,1,1,1,0,1
4407,527,0,1,0,0,1
4408,687,0,1,1,0,2
4409,756,1,1,1,0,3
4410,503,1,1,1,0,3
4411,657,2,1,0,0,3
4412,666,0,2,0,0,2
4413,615,1,2,1,0,2
4414,712,1,2,0,0,1
4415,764,0,2,0,0,1
4416,471,0,1,0,0,3
4417,608,2,1,1,0,1
4418,682,2,1,0,0,3
4419,587,1,2,1,0,1
4420,714,1,2,1,0,2
4421,630,2,2,1,0,1
4422,648,1,1,1,0,1
4423,785,0,2,1,0,2
4424,601,1,1,1,0,3
4425,717,0,1,1,0,1
4426,707,0,2,1,0,3
4427,771,0,1,0,0,1
4428,602,0,2,0,0,2
4429,626,0,1,0,0,2
4430,588,2,2,1,0,4
4431,616,1,2,0,0,3
4432,621,2,2,1,0,2
4433,674,0,1,1,0,1
4434,633,2,2,0,0,3
4435,698,1,1,0,0,4
4436,508,0,1,0,0,1
4437,736,0,2,0,0,1
4438,672,1,2,1,0,4
4439,613,0,1,1,0,1
4440,712,0,1,0,0,1
4441,624,0,2,1,0,2
4442,676,0,2,1,0,2
4443,683,1,2,1,0,1
4444,489,0,1,1,0,1
4445,739,0,2,1,0,1
4446,701,0,2,1,0,2
4447,666,1,1,1,0,3
4448,565,1,2,1,0,2
4449,666,0,2,0,0,2
4450,633,0,1,1,0,4
4451,578,0,1,1,0,2
4452,812,2,2,0,0,3
4453,809,1,1,0,0,2
4454,615,0,1,1,0,2
4455,684,2,2,0,0,1
4456,544,0,2,0,0,2
4457,713,1,1,0,0,3
4458,633,0,2,0,0,2
4459,672,1,1,0,0,1
4460,661,0,1,0,0,2
4461,749,2,1,0,0,1
4462,635,2,2,1,0,1
4463,850,1,3,0,0,4
4464,641,0,2,0,0,3
4465,633,1,2,1,0,1
4466,413,2,2,1,0,2
4467,538,0,2,0,0,1
4468,437,0,1,0,0,2
4469,612,2,1,0,0,2
4470,516,1,1,0,0,4
4471,826,2,2,1,0,4
4472,660,1,2,0,0,1
4473,646,1,1,0,0,1
4474,767,0,1,0,0,2
4475,640,0,1,1,0,2
4476,778,0,2,0,0,2
4477,679,1,2,0,0,4
4478,549,0,2,1,0,1
4479,598,0,2,1,0,3
4480,655,0,2,0,0,3
4481,494,0,1,1,0,1
4482,653,0,2,1,0,3
4483,539,1,1,0,0,2
4484,645,0,2,1,0,2
4485,751,1,2,1,0,2
4486,528,0,1,0,0,2
4487,696,1,1,0,0,1
4488,716,0,1,0,0,3
4489,602,0,2,1,0,2
4490,647,2,1,1,0,4
4491,850,1,1,1,0,4
4492,590,0,1,0,0,1
4493,825,2,2,1,0,1
4494,850,2,2,0,0,1
4495,789,0,1,0,0,1
4496,701,0,1,0,0,3
4497,713,2,1,0,0,3
4498,570,0,1,1,0,1
4499,536,1,1,0,0,3
4500,771,1,1,0,0,1
4501,512,0,1,0,0,4
4502,698,2,1,0,0,3
4503,656,0,2,0,0,2
4504,761,2,1,0,0,2
4505,709,0,2,1,0,1
4506,597,2,1,1,0,4
4507,592,0,1,0,0,1
4508,599,0,2,0,0,3
4509,572,1,1,0,0,2
4510,611,1,2,1,0,3
4511,634,0,4,0,0,3
4512,666,0,1,0,0,4
4513,696,0,2,0,0,3
4514,669,0,2,0,0,2
4515,726,2,1,1,0,1
4516,497,1,4,1,0,1
4517,750,2,1,0,0,2
4518,850,2,2,0,0,1
4519,617,2,1,1,0,2
4520,652,1,3,0,0,3
4521,560,2,1,1,0,1
4522,629,2,2,0,0,2
4523,660,1,1,0,0,4
4524,676,0,2,1,0,2
4525,581,2,1,1,0,3
4526,798,0,1,0,0,2
4527,705,0,1,1,0,2
4528,714,2,1,1,0,1
4529,664,0,1,1,0,3
4530,697,1,2,0,0,3
4531,609,0,2,1,0,2
4532,548,2,2,0,0,2
4533,850,2,2,1,0,2
4534,656,0,2,0,0,3
4535,727,1,1,1,0,2
4536,642,0,2,1,0,4
4537,710,2,2,0,0,1
4538,710,2,2,0,0,2
4539,718,0,2,1,0,2
4540,586,1,1,0,0,1
4541,617,2,1,1,0,2
4542,630,0,2,0,0,1
4543,791,1,2,1,0,3
4544,673,2,1,1,0,2
4545,477,1,1,0,0,2
4546,662,0,2,0,0,2
4547,850,1,1,1,0,2
4548,635,0,1,1,0,4
4549,537,0,2,0,0,4
4550,579,0,2,0,0,2
4551,651,2,1,0,0,3
4552,610,0,2,0,0,1
4553,581,0,2,0,0,1
4554,592,0,2,0,0,2
4555,688,2,1,0,0,2
4556,681,0,1,1,0,1
4557,658,1,2,0,0,2
4558,792,0,1,1,0,2
4559,528,1,1,0,0,4
4560,624,2,2,0,0,2
4561,562,1,2,1,0,1
4562,678,1,2,0,0,2
4563,705,1,3,0,0,4
4564,650,1,2,0,0,1
4565,593,2,1,1,0,3
4566,652,0,2,1,0,2
4567,554,2,2,1,0,1
4568,584,1,1,1,0,1
4569,516,0,1,1,0,2
4570,789,1,2,1,0,3
4571,598,1,2,1,0,1
4572,669,1,1,0,0,1
4573,645,0,1,1,0,1
4574,659,0,2,1,0,1
4575,833,1,2,1,0,1
4576,697,2,2,1,0,2
4577,580,1,1,0,0,2
4578,691,0,2,0,0,2
4579,534,0,3,1,0,4
4580,478,0,1,1,0,1
4581,572,0,2,0,0,3
4582,501,0,2,0,0,2
4583,624,2,2,0,0,2
4584,595,0,1,1,0,2
4585,603,0,2,1,0,1
4586,602,0,2,1,0,1
4587,500,0,1,1,0,2
4588,422,0,1,0,0,3
4589,615,0,2,0,0,2
4590,635,0,1,1,0,4
4591,711,0,2,0,0,1
4592,834,0,1,0,0,2
4593,633,0,2,0,0,3
4594,650,0,2,0,0,1
4595,743,1,1,1,0,4
4596,567,0,2,0,0,2
4597,706,1,1,0,0,3
4598,638,0,1,0,0,3
4599,641,0,2,0,0,2
4600,574,0,2,1,0,2
4601,642,1,1,0,0,1
4602,722,2,1,0,0,2
4603,623,0,2,1,0,1
4604,681,0,1,1,0,1
4605,530,0,2,1,0,2
4606,797,0,4,1,0,4
4607,653,0,1,0,0,4
4608,850,1,1,1,0,3
4609,581,2,2,1,0,2
4610,589,1,1,0,0,2
4611,555,1,2,1,0,3
4612,748,0,1,0,0,3
4613,745,0,2,1,0,3
4614,730,0,2,1,0,2
4615,565,0,2,1,0,3
4616,778,0,1,1,0,2
4617,812,0,2,1,0,1
4618,526,0,1,1,0,3
4619,708,0,2,1,0,3
4620,680,0,1,1,0,2
4621,567,2,2,0,0,3
4622,564,2,1,0,0,3
4623,709,0,1,1,0,1
4624,629,0,1,1,0,3
4625,510,0,2,1,0,3
4626,506,0,1,1,0,1
4627,605,0,1,1,0,2
4628,650,2,2,1,0,1
4629,850,1,1,0,0,3
4630,489,1,2,1,0,2
4631,659,1,1,0,0,1
4632,753,0,2,0,0,3
4633,477,1,2,1,0,3
4634,610,2,1,0,0,3
4635,619,0,2,1,0,2
4636,619,1,2,0,0,1
4637,758,0,1,0,0,1
4638,516,1,2,0,0,3
4639,789,0,1,1,0,1
4640,687,0,2,0,0,3
4641,485,1,1,0,0,2
4642,446,1,1,0,0,1
4643,597,0,1,0,0,4
4644,712,2,2,0,0,4
4645,522,0,2,1,0,2
4646,805,1,2,1,0,1
4647,781,0,2,0,0,1
4648,689,2,2,0,0,4
4649,670,1,2,1,0,1
4650,670,0,2,0,0,2
4651,524,1,1,0,0,1
4652,734,2,2,1,0,2
4653,489,0,2,1,0,4
4654,578,1,4,0,0,1
4655,622,2,2,1,0,2
4656,843,0,1,1,0,2
4657,687,0,2,1,0,3
4658,700,2,1,0,0,1
4659,410,1,2,0,0,3
4660,537,0,2,1,0,3
4661,780,0,1,1,0,3
4662,652,2,2,1,0,4
4663,620,1,1,1,0,2
4664,697,0,2,1,0,1
4665,786,0,2,0,0,2
4666,850,1,1,0,0,2
4667,749,1,1,0,0,4
4668,445,0,1,1,0,1
4669,443,1,1,0,0,3
4670,637,1,2,0,0,3
4671,616,1,3,1,0,3
4672,756,0,1,1,0,1
4673,644,0,1,0,0,2
4674,850,1,2,1,0,3
4675,703,1,1,0,0,2
4676,684,2,1,0,0,3
4677,706,1,3,1,0,3
4678,580,2,1,1,0,4
4679,777,2,2,1,0,2
4680,676,1,1,0,0,3
4681,708,0,2,0,0,3
4682,809,0,1,0,0,1
4683,588,0,1,0,0,2
4684,623,0,2,1,0,3
4685,537,2,1,1,0,3
4686,536,2,1,0,0,4
4687,769,0,2,1,0,3
4688,690,0,2,0,0,2
4689,771,2,1,0,0,3
4690,497,1,2,0,0,1
4691,622,2,2,0,0,2
4692,602,2,2,0,0,1
4693,543,0,1,0,0,1
4694,520,2,1,0,0,3
4695,669,0,1,1,0,2
4696,631,2,1,0,0,3
4697,537,1,1,0,0,3
4698,732,0,2,1,0,4
4699,844,2,1,1,0,4
4700,838,2,2,1,0,2
4701,652,0,2,0,0,1
4702,660,0,1,0,0,2
4703,692,2,1,1,0,3
4704,588,0,2,1,0,2
4705,533,1,1,0,0,1
4706,850,0,1,1,0,3
4707,511,0,2,1,0,1
4708,530,2,2,0,0,3
4709,554,0,2,1,0,1
4710,585,1,2,0,0,2
4711,754,0,1,0,0,2
4712,474,0,1,0,0,4
4713,837,1,1,0,0,2
4714,567,0,1,1,0,1
4715,800,2,2,0,0,2
4716,646,0,2,1,0,1
4717,627,1,2,1,0,2
4718,505,0,1,0,0,1
4719,566,1,1,0,0,2
4720,619,1,2,1,0,2
4721,757,0,1,0,0,3
4722,648,0,1,1,0,1
4723,621,2,1,1,0,3
4724,543,1,1,0,0,3
4725,658,0,2,0,0,3
4726,633,1,1,1,0,3
4727,648,0,2,1,0,1
4728,501,1,1,0,0,2
4729,683,0,1,1,0,3
4730,619,2,1,0,0,2
4731,705,0,2,1,0,2
4732,638,1,1,0,0,4
4733,710,0,2,0,0,1
4734,590,0,2,1,0,4
4735,725,0,2,0,0,3
4736,638,0,2,0,0,1
4737,791,0,1,1,0,2
4738,702,0,1,0,0,2
4739,607,0,2,0,0,1
4740,535,0,1,1,0,1
4741,651,0,2,0,0,3
4742,506,1,2,1,0,4
4743,511,2,1,1,0,4
4744,757,0,1,1,0,4
4745,768,1,1,0,0,3
4746,757,0,2,0,0,1
4747,663,2,2,1,0,4
4748,537,1,4,1,0,2
4749,570,1,2,1,0,1
4750,850,0,1,1,0,2
4751,661,1,2,0,0,4
4752,659,0,1,0,0,4
4753,454,2,1,0,0,2
4754,708,0,1,0,0,4
4755,720,0,2,1,0,2
4756,785,0,1,0,0,2
4757,743,2,1,1,0,2
4758,493,2,2,0,0,3
4759,557,2,1,1,0,2
4760,850,0,1,0,0,2
4761,799,0,2,1,0,1
4762,756,0,1,1,0,2
4763,752,0,2,1,0,2
4764,696,2,3,0,0,2
4765,630,2,2,1,0,3
4766,659,2,2,1,0,2
4767,685,2,2,1,0,2
4768,599,2,1,1,0,1
4769,559,2,1,1,0,1
4770,615,2,2,0,0,1
4771,580,1,1,1,0,2
4772,487,2,1,1,0,3
4773,646,1,2,1,0,2
4774,811,0,1,1,0,2
4775,526,2,2,1,0,2
4776,767,2,2,1,0,2
4777,548,0,2,1,0,2
4778,737,2,2,1,0,3
4779,613,1,3,0,0,2
4780,711,2,2,0,0,2
4781,850,2,2,0,0,4
4782,752,0,1,1,0,4
4783,710,0,2,0,0,2
4784,664,2,1,0,0,4
4785,510,0,1,0,0,1
4786,577,0,2,1,0,2
4787,529,0,1,1,0,3
4788,757,2,2,0,0,3
4789,691,0,1,1,0,3
4790,621,2,1,0,0,2
4791,709,2,2,0,0,2
4792,756,2,1,1,0,1
4793,788,0,1,1,0,3
4794,705,0,2,0,0,2
4795,483,0,1,1,0,1
4796,719,2,1,1,0,2
4797,793,1,1,1,0,1
4798,593,0,2,1,0,3
4799,551,0,1,0,0,4
4800,690,0,2,0,0,2
4801,823,0,1,1,0,4
4802,512,2,1,0,0,2
4803,802,2,2,1,0,3
4804,450,2,2,0,0,2
4805,651,1,1,0,0,3
4806,697,0,1,0,0,2
4807,611,0,2,0,0,1
4808,643,0,1,1,0,2
4809,822,0,1,0,0,2
4810,632,0,2,0,0,2
4811,575,2,2,0,0,1
4812,672,0,1,0,0,1
4813,517,2,2,1,0,2
4814,621,2,2,0,0,2
4815,775,1,1,0,0,4
4816,600,0,2,1,0,1
4817,640,0,2,1,0,1
4818,752,0,1,1,0,2
4819,613,0,1,1,0,1
4820,484,0,2,1,0,1
4821,511,0,2,0,0,2
4822,745,0,4,1,0,1
4823,786,2,1,0,0,1
4824,727,0,1,0,0,2
4825,622,0,1,1,0,1
4826,794,0,1,1,0,1
4827,636,2,1,1,0,4
4828,741,2,2,0,0,3
4829,687,0,1,0,0,2
4830,660,2,2,0,0,1
4831,660,0,2,0,0,2
4832,617,0,1,1,0,4
4833,762,0,1,0,0,1
4834,752,2,1,0,0,2
4835,561,2,2,1,0,2
4836,609,0,1,1,0,1
4837,803,0,2,0,0,1
4838,556,0,1,0,0,2
4839,531,0,1,0,0,4
4840,411,0,2,1,0,2
4841,587,1,2,1,0,3
4842,683,2,3,0,0,4
4843,654,0,1,0,0,1
4844,670,1,2,0,0,2
4845,655,0,1,1,0,2
4846,752,0,2,0,0,2
4847,534,0,1,1,0,1
4848,635,0,2,1,0,3
4849,491,1,2,1,0,4
4850,516,0,1,0,0,1
4851,530,0,1,0,0,3
4852,687,2,2,1,0,2
4853,684,0,2,1,0,3
4854,706,1,2,1,0,1
4855,490,1,2,0,0,2
4856,796,0,1,1,0,3
